Teacher Name,Department + Class,Rating,Comment,Rating ID
Oregon State University - William Hetherington CHEM480,CHEM480 Physics,1,"I googled this professor 26 years after I took his class at the University of Arizona in Tucson (Chemistry 480; Physical chemistry).  He was the WORST professor I've ever had.  EVER--except for his colleage J. Pemberton.  I look at these comments, from Oregon, 26 years later--nothing has changed.  He should be dismissed from academics.",UmF0aW5nLTE5NDE5MDMy
Oregon State University - William Hetherington PH212,PH212 Physics,1,"Very unclear and boring lectures.  He wastes a good portion of class time explaining extraneous stuff not really relevant to class, then gets upset when we get bored and leave.  Assigns homework ahead of lectures and expects you to know how to do them from reading the text book.  He didn't write the practice midterms and the real midterms are nothing like it and they're very hard.  Of 200+ students, class avg on the first midterm was 40%.",UmF0aW5nLTEyODc5Nzcz
Oregon State University - William Hetherington PH411,PH411 Physics,2,Horrible lectures.  His voice trails off when he is getting to his main point. He never makes a class announcement and hopes people spread the word (even for our midterm.)  He made our 3 credit class much harder than paradigms and 314 combined.,UmF0aW5nLTEyNzg2MDU=
Oregon State University - William Hetherington PH313,PH313 Physics,4,"This was an outstanding course, taught by a great professor.  It was very difficult and I would not have wanted to tackle it without already having a background in physics and chem.  It needs to be an alternative physics sequence to allow adequate time to lay the foundation for the really interesting stuff.",UmF0aW5nLTEyMTE3NjYw
Oregon State University - William Hetherington PH412,PH412 Physics,3,Don't hate on Dr. H!!!,UmF0aW5nLTE4MDk3Mjk=
Oregon State University - William Hetherington PH411,PH411 Physics,1,"Not a good lecturer, and not very organized, and that gets very annoying. However, he's very friendly, entusiastic about science in general and very knowledgable in many areas. Energy Alternatives is a great Bac Core class, 411/412 were too unorganized.",UmF0aW5nLTE4MTgyMjc=
Oregon State University - William Hetherington PH411,PH411 Physics,3,Dificult professor.  Tries to cram a bunch of material in without explaining it in enough detail.  Expects you to already have an understanding of electronics before taking this class.,UmF0aW5nLTExNDUyODU0
Oregon State University - William Hetherington PH313,PH313 Physics,1,"IF you're taking energy alternatives, by all means take it with another Prof.",UmF0aW5nLTEwMTA0MTQw
Oregon State University - William Hetherington PH411412,PH411412 Physics,1,"William Heatherington is poorly organized, but he knows his stuff. His problem is that he doesn't communicate everything he needs to for you to understand the material and the class. The labs force you to spend extra time when you're only scheduled for a certain amount, and nothing is ever really explained to you. Class = Trial and error.",UmF0aW5nLTExNTkzNTYy
Oregon State University - William Hetherington PH211,PH211 Physics,1,"Tries to do problems, does them wrong. Does not explain the material. His homework do not cover what was covered in class. B's in the 55/100 range. It was horrible!!! I noticed the pre-labs suck here and have nothing to do with the class; expect to be stuck after class to do &quot;redo&quot;s for your pre-labs. Hey, and i am smart guy, (3.43 gpa).",UmF0aW5nLTEyNDQyNjg1
Oregon State University - William Hetherington PHY213,PHY213 Physics,1,"Useless lectures, I went to 3 felt less intelligent after 10 minutes and left. World class brutal tests! I've fumbled through Advanced Calculus 300 series and his midterms are the toughest I've seen! We all failed apparently dont know how you can grade a 40% avg. test, some people failed worse than others&#63; Physics and Chemistry are lacking at OSU.",UmF0aW5nLTEzMzU4NDIx
Oregon State University - William Hetherington PH211,PH211 Physics,1,This class was hard to stay awake in. The examples are bogus; as are the problems he assigns and teaches in class. The midterm is insane. I am actually one of the survivors as half of the class seems to have already dropped.,UmF0aW5nLTEyNDU0MTE3
Oregon State University - William Hetherington PH211,PH211 Physics,1,"Only halfway through this one, but so far hes made physics horribly uninteresting and also the tests are super unpredictable..",UmF0aW5nLTEyMzQ0NDYx
University Of La Verne - Kern County - Richard Chapman BUS655,BUS655 Business,4,"I took the course BUS 655, Designing Effective Orgs. with Professor Chapman and this was a hybrid, meet bi-weekly course.  We had homework due every class meeting & a large research paper due at the end of the term.  It was not a hard class, do the work, talk don't be shy towards Professor Chapman he is a great guy and is pretty basic.",UmF0aW5nLTIxOTA5MzYy
Harold Washington College - George Tang ECON202,ECON202 Economics,5,"he was very helpful, and gave great advise to me.",UmF0aW5nLTE4ODgwNDk0
Harold Washington College - George Tang ECON,ECON Economics,3,He is ok as a teacher but unfortunately he doesn't explain much. He is a nice guy and also funny.However I belive he could have done better.,UmF0aW5nLTExMzk1MzM0
Harold Washington College - George Tang ECON201,ECON201 Economics,3,"George is a very interesting professor to say the least. His motto is &quot;If you don't know economics, you don't know George Tang&quot; let me tell you. I know George Tang, but I do not know Economics. I took both 201 & 202 with him. EASY CLASS, allows cheat sheets for all tests. He's funny, but sometimes says the wrong things.",UmF0aW5nLTE5MTEyMTgw
Harold Washington College - George Tang ECON201,ECON201 Economics,4,"George is a wonderful professor, and also he works at the admission office as a college adviser. He is easy to work with and totally understanding. If your grade is not so well, make sure to talk to him after class then he?d offer help and advice. I had a pretty big improvement at the end of the semester. I surely recommend him to all of my friends",UmF0aW5nLTE0NTYxNjI2
Harold Washington College - George Tang ECON201,ECON201 Economics,3,"OMG~ George, my professors, is the father of modern economics~",UmF0aW5nLTE3OTA5MDE0
Harold Washington College - George Tang ECON201,ECON201 Economics,2,"He is teaching online courses mostly. George is a nice person; however, in this course you have to study on your own. Make sure you read the textbook thoroughly and ask him questions. Some multiple attempts for the quizzes are allowed sometimes.",UmF0aW5nLTEzNTUzMDk1
Harold Washington College - George Tang ECON102,ECON102 Economics,4,"Mr. I want to learn Kung Fu was a great teacher. He has a goofy, fun personality which kept the class entertaining. And he actually cares about his students and wants them to do well. I wish more teachers were like that.",UmF0aW5nLTE4NzYzNjUx
Harold Washington College - George Tang ECON201,ECON201 Economics,5,Wonderful professor. It is an honor to be taught by such an educated guy for Econ. I recommend him completely.,UmF0aW5nLTE3ODkyODA4
Harold Washington College - George Tang ECON201,ECON201 Economics,4,nice and helpful! feel free to ask him questions if he's not busy during the day. i strongly recommend this teacher,UmF0aW5nLTEyNzUyMzM3
Harold Washington College - George Tang ECONF,ECONF Economics,2,"Professor George is a wonderful man; he is definitely funny. He knows his stuff, but he teaching is different... You have to read, read, read the material.",UmF0aW5nLTE4ODcwOTU0
Harold Washington College - George Tang ECON201,ECON201 Economics,4,He's a genuine nice guy. A very funny guy. No one will fail his class.,UmF0aW5nLTI1NzA5NzQ=
Harold Washington College - George Tang ECON101,ECON101 Economics,3,He asks people if he looks better than public figures such as presidents. I think he does. His class is easy just do your work.,UmF0aW5nLTE5MjQzMDcy
Harold Washington College - George Tang ECN202,ECN202 Economics,2,He's a nice guy but his exams are hard sometimes,UmF0aW5nLTEwMDE5MTYw
Harold Washington College - George Tang ECON202,ECON202 Economics,4,"George is a great guy and he is very lenient at grading. If you follow his lectures and the notes he give you, you will be able to learn the material. His exams are easy and study guides are usually given to you before an exam. I took him for 2 economic classes and he is great!",UmF0aW5nLTE5MzQ0OTY5
Harold Washington College - George Tang ECON202,ECON202 Economics,5,great teacher. as long as you try. you will get a good grade,UmF0aW5nLTE4ODgwNTA1
Harold Washington College - George Tang ECON201,ECON201 Economics,1,No Comments,UmF0aW5nLTEyMzg1OTcx
Mount Mercy University - Allison McNeese MUTLIPLECLASSES,MUTLIPLECLASSES History,5,"Very interesting professor. I had three classes with her and enjoyed everyone. She does expect you to participate and complete the work, but I don't think that is too much to ask, you are in college aren't you. Her tests are all essay, but she gives you the topics ahead of time and if you write a rough draft she will go over it with you.",UmF0aW5nLTExMTE0NTM5
Mount Mercy University - Allison McNeese HI115,HI115 History,2,"I have nightmares about her PPTS. From the choices for color, font, and transition variety to the ungodly quantities of texts on each slide, it's torture to try and follow the extremely disorganized information. Expects 30 hours of work weekly. Tons of filler info and homework. Overall, at least 75% of the class is a total waste of your time.",UmF0aW5nLTMzNDEwNzU1
Mount Mercy University - Allison McNeese HI115,HI115 History,5,She is a fair teacher.  Expectations are easily understood.  Lots of reading!,UmF0aW5nLTExNTgxNjUy
Mount Mercy University - Allison McNeese HI140,HI140 History,3,"I have her for Western Civ. once a week for 3 hours straight. She isn't boring, but the workload is RIDICULOUS!! Expects way too much from students in one week... it's insane. She is helpful, though.",UmF0aW5nLTMzNDg3MDc=
Mount Mercy University - Allison McNeese HISTORY,HISTORY History,4,There is sooo much homework in her classes but i guess you do learn a lot,UmF0aW5nLTEwODAzNTkz
Mount Mercy University - Allison McNeese HI114,HI114 History,4,"Very good professor, knows what she's talking about. Requires a lot of work, but is manageable. Text books a must in this class.",UmF0aW5nLTIwMzczNjUy
Mount Mercy University - Allison McNeese HI114,HI114 History,2,"Her powerpoints were VERY painful.  She needs to use less color and more organization on it.  Just really confusing.  Her as a teacher isn't bad.  She expects a lot and just be prepared to spend HOURS on homework.  But, she is willing to work with you, as long as you try.",UmF0aW5nLTIxNTM2MzE2
